# Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
2.740470409 2.717 170.3933514 3524.520168 0.406 -2.008 -4.567 -6.05 -6.896 -7.193
2.740478754 2.716 201.8611043 3430.046439 0.259 -1.738 -4.685 -6.339 -7.203 -7.522
2.740488768 2.716 227.6945548 3364.340936 0.154 -1.479 -4.726 -6.546 -7.419 -7.757
2.740500927 2.715 242.858129 3329.660852 0.099 -1.311 -4.725 -6.654 -7.532 -7.88
2.740515232 2.714 249.374846 3314.36245 0.075 -1.236 -4.722 -6.698 -7.579 -7.931
2.740531683 2.712 252.4367876 3307.501121 0.064 -1.191 -4.715 -6.719 -7.601 -7.955
2.740531921 2.712 271.5517743 3268.887692 0.001 -0.95 -4.674 -6.842 -7.729 -8.094
2.740533114 2.712 220.1165234 3380.648362 0.183 -1.548 -4.717 -6.486 -7.358 -7.69
2.740535736 2.712 168.1715956 3529.392837 0.417 -2.009 -4.55 -6.026 -6.871 -7.167
2.740539551 2.712 142.9396271 3622.429984 0.558 -2.162 -4.392 -5.749 -6.573 -6.85
2.740545273 2.711 152.3535734 3584.26408 0.503 -2.106 -4.455 -5.856 -6.69 -6.974
2.740553141 2.711 179.0410618 3492.207173 0.363 -1.909 -4.595 -6.129 -6.982 -7.287
2.740562677 2.71 211.2772059 3399.382231 0.218 -1.609 -4.691 -6.413 -7.282 -7.609
2.740574837 2.709 237.8771052 3333.496473 0.115 -1.309 -4.699 -6.613 -7.492 -7.837
2.740588903 2.707 253.1352607 3299.134338 0.061 -1.118 -4.68 -6.717 -7.6 -7.956
2.740605831 2.706 259.6286678 3283.976193 0.039 -1.016 -4.657 -6.759 -7.644 -8.004
2.740625143 2.704 262.635026 3276.423257 0.029 -0.96 -4.641 -6.777 -7.663 -8.026
2.740625382 2.704 285.39913 3232.957534 -0.044 -0.674 -4.589 -6.919 -7.81 -8.187
2.740626574 2.704 231.6075139 3343.48978 0.137 -1.338 -4.68 -6.565 -7.442 -7.784
2.740628958 2.704 177.3587604 3490.599322 0.369 -1.881 -4.572 -6.108 -6.962 -7.267
2.740633011 2.703 150.5402541 3585.089483 0.512 -2.081 -4.429 -5.829 -6.663 -6.947
2.740638733 2.702 160.3808995 3548.133892 0.457 -2.024 -4.492 -5.937 -6.779 -7.071
2.740646124 2.702 187.8679277 3458.597315 0.319 -1.79 -4.613 -6.205 -7.065 -7.378
2.740655661 2.701 220.8780934 3368.992157 0.178 -1.456 -4.677 -6.483 -7.357 -7.692
2.740667582 2.699 247.6581616 3306.739628 0.078 -1.146 -4.671 -6.677 -7.56 -7.914
2.740681648 2.698 262.9981205 3274.160765 0.026 -0.942 -4.634 -6.779 -7.666 -8.029
2.740698099 2.696 269.6824251 3261.369459 0.005 -0.856 -4.618 -6.82 -7.709 -8.076
2.740717173 2.694 272.5540532 3255.367325 -0.005 -0.816 -4.61 -6.839 -7.728 -8.098
2.740717411 2.694 299.9526097 3204.793123 -0.088 -0.494 -4.539 -7.001 -7.896 -8.281
2.740718842 2.694 243.5861801 3315.125698 0.092 -1.197 -4.675 -6.648 -7.529 -7.88
2.740721464 2.693 186.9616985 3460.987255 0.322 -1.799 -4.611 -6.197 -7.057 -7.368
2.740725756 2.693 158.3626078 3556.313186 0.466 -2.038 -4.48 -5.916 -6.756 -7.046
2.740731955 2.692 168.7923054 3518.843888 0.411 -1.951 -4.532 -6.023 -6.871 -7.17
2.740740061 2.691 197.2661846 3430.046439 0.275 -1.688 -4.634 -6.287 -7.152 -7.471
2.740750551 2.689 231.0216306 3341.9504 0.137 -1.318 -4.668 -6.557 -7.435 -7.777
2.740763426 2.687 258.4357824 3280.197551 0.04 -0.968 -4.627 -6.745 -7.631 -7.992
2.740778685 2.685 273.6860394 3248.628126 -0.011 -0.756 -4.585 -6.843 -7.733 -8.104
2.740796804 2.683 280.5773731 3234.446709 -0.032 -0.659 -4.563 -6.883 -7.775 -8.151
2.740817547 2.68 283.826306 3227.007688 -0.043 -0.612 -4.548 -6.902 -7.795 -8.172
2.740817785 2.68 316.5575273 3170.297367 -0.137 -0.237 -4.449 -7.084 -7.984 -8.381
2.740819216 2.68 257.2483778 3280.197551 0.043 -0.955 -4.615 -6.735 -7.621 -7.982
2.740821838 2.679 197.9031217 3424.522311 0.271 -1.656 -4.624 -6.29 -7.156 -7.476
2.74082613 2.679 167.2833222 3520.464749 0.416 -1.942 -4.516 -6.005 -6.853 -7.151
2.740832329 2.678 178.2184429 3484.175319 0.361 -1.846 -4.564 -6.111 -6.967 -7.273
2.740840435 2.676 207.3732074 3397.817118 0.229 -1.557 -4.644 -6.369 -7.239 -7.566
2.740850925 2.674 241.7979669 3312.07376 0.096 -1.154 -4.646 -6.628 -7.51 -7.862
2.7408638 2.672 269.0621727 3253.868518 0.003 -0.776 -4.574 -6.808 -7.698 -8.067
2.740879297 2.67 284.022434 3224.036872 -0.045 -0.58 -4.531 -6.901 -7.794 -8.172
2.740897417 2.667 290.5712521 3211.441387 -0.065 -0.498 -4.508 -6.937 -7.832 -8.214
2.74091816 2.663 293.4625215 3204.793123 -0.075 -0.457 -4.495 -6.954 -7.849 -8.233
2.740918398 2.663 331.6291096 3140.508694 -0.18 -0.057 -4.381 -7.155 -8.06 -8.465
2.74091959 2.663 269.5582603 3250.872974 -0.001 -0.749 -4.563 -6.81 -7.7 -8.07
2.740921974 2.662 207.851252 3393.907488 0.225 -1.537 -4.639 -6.372 -7.242 -7.57
2.740926027 2.662 175.449706 3491.403155 0.372 -1.859 -4.548 -6.084 -6.937 -7.242
2.740931749 2.661 186.7035797 3455.413296 0.318 -1.752 -4.589 -6.189 -7.05 -7.363
2.740939379 2.659 216.6469827 3370.543993 0.189 -1.431 -4.641 -6.441 -7.314 -7.649
2.740948916 2.657 250.9878191 3288.516309 0.06 -0.989 -4.606 -6.69 -7.576 -7.934
2.740960836 2.655 278.3893679 3232.213203 -0.03 -0.619 -4.532 -6.864 -7.756 -8.132
2.740974903 2.652 293.3949571 3203.317601 -0.076 -0.437 -4.484 -6.952 -7.847 -8.232
2.740991592 2.648 299.6764703 3191.537855 -0.095 -0.358 -4.461 -6.987 -7.884 -8.273
2.741010666 2.645 302.5189921 3185.664237 -0.104 -0.319 -4.449 -7.002 -7.9 -8.291
2.741010904 2.645 345.662801 3115.300896 -0.22 0.098 -4.321 -7.218 -8.129 -8.543
2.741012096 2.644 281.2889325 3224.779319 -0.041 -0.573 -4.517 -6.88 -7.773 -8.151
2.741014481 2.644 217.5467727 3367.441036 0.183 -1.409 -4.637 -6.447 -7.321 -7.657
2.741018534 2.643 183.1271113 3464.974158 0.332 -1.784 -4.578 -6.156 -7.015 -7.326
2.741024256 2.641 194.873437 3429.256733 0.277 -1.657 -4.605 -6.261 -7.126 -7.445
2.741031885 2.639 225.3993425 3346.570666 0.151 -1.305 -4.632 -6.507 -7.384 -7.725
2.741041422 2.637 260.4069943 3265.878322 0.025 -0.832 -4.567 -6.749 -7.638 -8.003
2.741053343 2.634 287.7084682 3210.702011 -0.062 -0.476 -4.486 -6.916 -7.811 -8.193
2.741067648 2.631 302.728037 3182.731482 -0.107 -0.288 -4.432 -7 -7.899 -8.29
2.741084099 2.627 309.2093692 3171.027439 -0.125 -0.205 -4.407 -7.034 -7.934 -8.329
2.741103411 2.622 312.1423135 3165.191567 -0.134 -0.162 -4.392 -7.048 -7.95 -8.346
2.741103649 2.622 360.2074118 3088.872627 -0.259 0.272 -4.245 -7.275 -8.193 -8.618
2.741104841 2.622 293.3274082 3198.158622 -0.081 -0.387 -4.455 -6.946 -7.842 -8.228
2.741106987 2.621 227.1185699 3339.64266 0.141 -1.261 -4.621 -6.518 -7.396 -7.739
2.741110563 2.62 190.920536 3438.745222 0.292 -1.681 -4.589 -6.225 -7.088 -7.405
2.74111557 2.619 202.9329856 3403.298168 0.238 -1.552 -4.615 -6.328 -7.197 -7.523
2.741122484 2.617 234.0737133 3322.002845 0.114 -1.169 -4.615 -6.568 -7.449 -7.797
2.741131067 2.614 269.2480985 3243.396173 -0.008 -0.669 -4.522 -6.802 -7.694 -8.066
2.741141796 2.611 296.5190806 3190.068436 -0.092 -0.326 -4.432 -6.962 -7.86 -8.248
2.741154671 2.607 311.3527062 3163.734278 -0.135 -0.14 -4.378 -7.042 -7.944 -8.341
2.741169691 2.603 317.2872677 3152.100095 -0.152 -0.079 -4.357 -7.073 -7.976 -8.376
2.741186857 2.598 320.1493651 3147.023602 -0.16 -0.049 -4.345 -7.085 -7.989 -8.391
2.741187096 2.598 372.7800351 3066.196616 -0.293 0.351 -4.203 -7.319 -8.243 -8.678
2.741188288 2.598 303.4258972 3175.411403 -0.115 -0.216 -4.394 -6.999 -7.899 -8.292
2.741190433 2.597 235.5877177 3315.125698 0.105 -1.126 -4.603 -6.576 -7.457 -7.808
2.74119401 2.596 197.7664623 3415.859507 0.257 -1.588 -4.596 -6.281 -7.148 -7.471
2.741199017 2.594 210.3064753 3379.870029 0.204 -1.446 -4.613 -6.384 -7.257 -7.588
2.741205931 2.592 241.9093446 3299.894079 0.082 -1.027 -4.583 -6.619 -7.502 -7.857
2.741214514 2.589 277.4933915 3222.55249 -0.038 -0.523 -4.474 -6.847 -7.741 -8.119
2.741225243 2.585 304.6159536 3171.027439 -0.12 -0.179 -4.377 -7.002 -7.902 -8.297
2.741238117 2.581 319.1189871 3144.850465 -0.161 -0.025 -4.328 -7.078 -7.983 -8.385
2.741253138 2.576 325.051852 3134.007273 -0.178 0.035 -4.305 -7.107 -8.013 -8.419
2.741270304 2.57 327.7575049 3128.239532 -0.186 0.067 -4.292 -7.119 -8.026 -8.434
2.741270542 2.57 385.0814911 3042.98632 -0.326 0.43 -4.157 -7.36 -8.29 -8.734
2.741271496 2.569 313.6553104 3152.100095 -0.148 -0.057 -4.333 -7.048 -7.951 -8.351
2.741273642 2.569 243.6983815 3291.546539 0.071 -0.96 -4.558 -6.629 -7.514 -7.871
2.741276979 2.567 204.1515327 3393.126102 0.224 -1.491 -4.598 -6.333 -7.204 -7.532
2.741281986 2.565 217.0964115 3357.376142 0.171 -1.321 -4.594 -6.435 -7.311 -7.649
2.741288423 2.563 249.4322733 3277.932453 0.051 -0.868 -4.537 -6.665 -7.552 -7.913
2.741296768 2.559 285.2020513 3202.580095 -0.066 -0.377 -4.42 -6.888 -7.784 -8.168
2.741306782 2.555 312.2141952 3152.100095 -0.146 -0.049 -4.323 -7.038 -7.941 -8.341
2.741318941 2.55 326.9283969 3126.799256 -0.187 0.088 -4.275 -7.111 -8.018 -8.426
2.741333246 2.545 332.6232823 3116.018303 -0.203 0.151 -4.251 -7.138 -8.048 -8.459
2.741349697 2.538 335.2375398 3110.99992 -0.211 0.184 -4.237 -7.149 -8.059 -8.472
2.741349936 2.538 396.5086306 3021.34278 -0.357 0.526 -4.099 -7.392 -8.33 -8.785
2.741350889 2.537 323.1860784 3130.40119 -0.18 0.074 -4.275 -7.092 -7.998 -8.404
2.741353035 2.536 251.5664058 3269.640468 0.038 -0.797 -4.511 -6.677 -7.566 -7.929
2.741356134 2.535 210.5487391 3372.096543 0.193 -1.379 -4.584 -6.38 -7.254 -7.588
2.741360903 2.532 223.7446424 3335.799967 0.139 -1.199 -4.574 -6.482 -7.36 -7.705
2.741367102 2.529 256.361406 3257.61683 0.02 -0.715 -4.49 -6.708 -7.598 -7.965
2.741374969 2.526 292.6527739 3183.464418 -0.095 -0.228 -4.363 -6.927 -7.826 -8.215
2.741384745 2.521 320.0019648 3133.285724 -0.173 0.066 -4.271 -7.072 -7.978 -8.383
2.741396427 2.516 334.697636 3108.135903 -0.213 0.21 -4.218 -7.142 -8.053 -8.467
2.741410255 2.509 340.3710739 3098.132588 -0.229 0.275 -4.192 -7.169 -8.082 -8.499
2.741425991 2.502 343.2042402 3092.43087 -0.237 0.31 -4.177 -7.18 -8.094 -8.513
2.74142623 2.501 408.9334579 2999.162519 -0.39 0.611 -4.053 -7.422 -8.369 -8.834
2.741427183 2.501 333.15984 3108.135903 -0.212 0.217 -4.21 -7.135 -8.046 -8.459
2.741429091 2.5 259.6286678 3246.384828 0.004 -0.623 -4.458 -6.726 -7.617 -7.988
2.741432428 2.498 217.1964111 3348.883194 0.16 -1.249 -4.562 -6.428 -7.304 -7.645
2.741436958 2.495 230.7026828 3313.599378 0.106 -1.064 -4.55 -6.529 -7.411 -7.762
2.741442919 2.492 264.1512346 3235.191553 -0.012 -0.546 -4.438 -6.753 -7.645 -8.019
2.741450787 2.487 300.7133057 3162.27766 -0.125 -0.063 -4.299 -6.966 -7.868 -8.265
2.741460323 2.482 328.2862136 3113.149665 -0.202 0.198 -4.209 -7.108 -8.017 -8.428
2.741471529 2.476 342.967245 3088.161469 -0.242 0.34 -4.155 -7.176 -8.091 -8.51
2.74148488 2.468 349.3434821 3077.513736 -0.259 0.369 -4.141 -7.202 -8.119 -8.542
2.741500378 2.46 351.8460217 3071.849964 -0.267 0.387 -4.131 -7.213 -8.131 -8.556
2.741500616 2.459 422.3306928 2975.089259 -0.425 0.701 -4.003 -7.454 -8.41 -8.886
2.74150157 2.459 344.4709834 3083.18795 -0.248 0.358 -4.142 -7.179 -8.095 -8.516
2.741503477 2.457 268.7525817 3220.327198 -0.033 -0.432 -4.392 -6.777 -7.671 -8.049
2.741506576 2.455 224.3637266 3323.533036 0.124 -1.096 -4.531 -6.477 -7.357 -7.705
2.741511106 2.452 238.4254686 3287.759187 0.07 -0.875 -4.491 -6.577 -7.463 -7.821
2.741516829 2.448 272.5540532 3210.702011 -0.047 -0.369 -4.371 -6.798 -7.694 -8.074
2.741524458 2.443 309.4230373 3139.062769 -0.158 0.08 -4.234 -7.007 -7.912 -8.315
2.741533756 2.437 337.2505331 3091.007081 -0.234 0.352 -4.134 -7.143 -8.057 -8.475
2.741544724 2.43 352.3324509 3066.196616 -0.273 0.413 -4.109 -7.209 -8.128 -8.554
2.741557837 2.421 358.6349783 3054.921113 -0.29 0.45 -4.09 -7.233 -8.155 -8.585
2.741572857 2.411 361.204078 3049.29892 -0.298 0.473 -4.076 -7.242 -8.166 -8.599
2.741573095 2.411 436.2672827 2949.171308 -0.462 0.83 -3.931 -7.475 -8.444 -8.936
2.741574049 2.41 356.0841517 3057.032107 -0.285 0.441 -4.09 -7.222 -8.143 -8.57
2.741575956 2.409 278.1330798 3193.007951 -0.071 -0.231 -4.314 -6.826 -7.723 -8.109
2.741578817 2.406 231.6075139 3297.61538 0.087 -0.913 -4.479 -6.524 -7.408 -7.763
2.741583347 2.403 246.2366221 3261.369459 0.033 -0.672 -4.424 -6.624 -7.513 -7.879
2.741589069 2.398 281.0299751 3185.664237 -0.082 -0.174 -4.293 -6.842 -7.741 -8.129
2.74159646 2.392 318.6784123 3114.583654 -0.192 0.237 -4.158 -7.045 -7.954 -8.364
2.741605759 2.385 346.37987 3067.608977 -0.267 0.429 -4.086 -7.177 -8.095 -8.519
2.741616487 2.376 361.2872579 3043.687074 -0.305 0.498 -4.054 -7.238 -8.162 -8.595
2.741629362 2.366 367.5806529 3033.192685 -0.321 0.534 -4.035 -7.26 -8.187 -8.625
2.741644144 2.355 370.2138353 3027.610481 -0.33 0.557 -4.021 -7.269 -8.198 -8.638
2.741644383 2.354 449.0065173 2925.49931 -0.498 0.942 -3.874 -7.496 -8.476 -8.981
2.741645098 2.353 367.0731721 3031.79617 -0.323 0.534 -4.032 -7.259 -8.185 -8.622
2.741647005 2.351 287.0467571 3166.649527 -0.11 -0.019 -4.228 -6.871 -7.773 -8.167
2.741649866 2.349 239.0301284 3270.393418 0.049 -0.704 -4.408 -6.568 -7.456 -7.819
2.741654158 2.345 254.0110705 3235.191553 -0.005 -0.462 -4.353 -6.668 -7.561 -7.935
2.741659641 2.339 289.4360648 3160.821713 -0.119 0.025 -4.211 -6.883 -7.785 -8.18
2.741666794 2.332 327.154309 3091.718894 -0.227 0.394 -4.081 -7.081 -7.993 -8.41
2.741675377 2.324 355.2651808 3046.491705 -0.299 0.504 -4.037 -7.207 -8.129 -8.559
2.741685867 2.314 369.958189 3023.430571 -0.336 0.578 -4.002 -7.264 -8.192 -8.633
2.741698027 2.303 375.969526 3013.006024 -0.353 0.608 -3.987 -7.285 -8.216 -8.661
2.741712093 2.289 378.488462 3008.153544 -0.361 0.626 -3.978 -7.293 -8.225 -8.673
2.741712332 2.289 461.2672756 2904.691407 -0.533 1.529 -3.566 -7.37 -8.424 -9.012
2.741713047 2.288 377.2703238 3009.539169 -0.359 0.704 -3.935 -7.266 -8.209 -8.668
2.741714954 2.286 296.2461022 3140.508694 -0.149 0.159 -4.147 -6.912 -7.817 -8.219
2.741717815 2.282 246.6906248 3243.396173 0.01 -0.486 -4.332 -6.61 -7.502 -7.873
2.741721868 2.277 261.8500402 3208.484902 -0.044 -0.26 -4.271 -6.71 -7.606 -7.987
2.741727352 2.271 297.7505997 3136.172917 -0.156 0.191 -4.132 -6.919 -7.825 -8.228
2.741734266 2.263 335.8556393 3069.021988 -0.262 0.508 -4.014 -7.105 -8.025 -8.452
2.741742611 2.253 363.9591523 3025.519804 -0.334 0.649 -3.95 -7.216 -8.151 -8.599
2.741752863 2.241 378.4013219 3003.308879 -0.37 0.746 -3.907 -7.26 -8.206 -8.669
2.741764784 2.227 384.3727977 2993.642943 -0.387 0.789 -3.887 -7.276 -8.227 -8.696
2.741778612 2.212 387.1262715 2988.133525 -0.396 0.816 -3.872 -7.282 -8.236 -8.708
2.741778851 2.211 473.6446595 2884.695652 -0.571 1.791 -3.436 -7.34 -8.426 -9.051
2.741779566 2.21 388.3762328 2986.757755 -0.399 0.827 -3.867 -7.284 -8.239 -8.714
2.741781235 2.207 305.8811011 3113.866577 -0.192 0.341 -4.06 -6.954 -7.864 -8.274
2.741784096 2.203 254.7725564 3213.660539 -0.034 -0.256 -4.242 -6.655 -7.55 -7.93
2.74178791 2.198 270.4908912 3180.533688 -0.087 -0.034 -4.178 -6.753 -7.653 -8.043
2.741793156 2.191 306.5156439 3112.432919 -0.197 0.354 -4.054 -6.956 -7.866 -8.278
2.741799593 2.181 344.0746247 3051.406029 -0.299 0.596 -3.965 -7.13 -8.056 -8.493
2.741807699 2.17 370.9818348 3012.312334 -0.367 0.746 -3.901 -7.228 -8.172 -8.633
2.741817474 2.156 384.461313 2995.021884 -0.401 0.837 -3.865 -7.266 -8.223 -8.699
2.74182868 2.14 389.89947 2989.509928 -0.416 0.892 -3.842 -7.273 -8.237 -8.723
2.741841793 2.122 391.4286814 2988.821647 -0.423 0.921 -3.831 -7.273 -8.241 -8.732
2.741842032 2.122 477.8071506 2892.011396 -0.597 -2.736 -5.459 -7.352 -8.443 -8.907
2.741842985 2.122 396.5999406 2977.83068 -0.435 -2.675 -5.243 -7.063 -8.14 -8.577
2.741844893 2.122 317.5065177 3081.058895 -0.241 -2.594 -4.986 -6.722 -7.772 -8.179
2.741847992 2.122 268.3815426 3156.457891 -0.096 -2.51 -4.783 -6.459 -7.482 -7.868
2.741852522 2.122 288.9033946 3102.415775 -0.159 -2.473 -4.825 -6.544 -7.591 -7.989
2.741858721 2.121 333.0831359 3008.153544 -0.283 -2.428 -4.927 -6.722 -7.802 -8.225
2.74186635 2.121 383.5770766 2910.046978 -0.406 -2.355 -5.015 -6.89 -7.995 -8.445
2.741875649 2.121 427.910206 2824.229597 -0.501 -2.248 -5.057 -7.005 -8.123 -8.599
2.741887093 2.121 463.3963886 2748.526952 -0.57 -2.118 -5.057 -7.065 -8.184 -8.678
2.741900206 2.12 493.1200316 2676.701856 -0.625 -1.957 -5.027 -7.099 -8.215 -8.732
2.741915464 2.12 524.2671484 2601.95631 -0.678 -1.804 -4.992 -7.12 -8.228 -8.762
2.741915703 2.119 653.6611066 2496.893392 -0.869 -1.084 -4.595 -6.964 -8.198 -8.981
2.741916656 2.119 531.6828414 2597.167741 -0.69 -1.846 -5.013 -7.094 -8.171 -8.734
2.741918564 2.119 414.1452121 2725.837739 -0.473 -1.894 -4.814 -6.778 -7.871 -8.37
2.741921663 2.119 339.5882421 2835.306412 -0.3 -1.9 -4.628 -6.507 -7.608 -8.074
2.741926193 2.119 358.1398479 2813.843894 -0.347 -1.928 -4.696 -6.592 -7.692 -8.166
2.741932154 2.119 403.0441712 2759.942283 -0.449 -1.968 -4.831 -6.769 -7.864 -8.352
2.741939783 2.119 447.8706931 2716.439269 -0.541 -1.991 -4.946 -6.928 -8.02 -8.532
2.741949081 2.119 476.2693622 2697.118326 -0.594 -2.01 -5.016 -7.025 -8.118 -8.647
2.741960287 2.119 485.9064286 2702.713432 -0.611 -2.053 -5.059 -7.069 -8.165 -8.697
2.7419734 2.119 482.5614722 2724.582733 -0.605 -2.119 -5.09 -7.084 -8.181 -8.706
2.741988659 2.119 473.4265883 2755.497365 -0.589 -2.201 -5.121 -7.089 -8.188 -8.701
2.741988897 2.119 595.1859146 2636.331386 -0.788 -0.131 -3.901 -6.537 -7.948 -8.909
2.741989851 2.119 481.8952492 2751.693133 -0.604 -1.719 -4.8 -6.913 -8.097 -8.727
2.741991758 2.119 371.4947194 2904.691407 -0.378 -2.254 -4.92 -6.78 -7.881 -8.356
2.741994619 2.119 298.7119829 3049.29892 -0.189 -2.38 -4.8 -6.535 -7.592 -8.013
2.741999149 2.119 310.1363311 3050.001128 -0.222 -2.453 -4.879 -6.618 -7.673 -8.097
2.742004871 2.119 341.7847214 3021.34278 -0.306 -2.516 -5.005 -6.777 -7.845 -8.288
2.742012262 2.119 370.1286003 3008.846277 -0.375 -2.579 -5.113 -6.913 -7.991 -8.453
2.742021322 2.119 381.1997831 3033.891184 -0.401 -2.667 -5.191 -6.993 -8.07 -8.547
2.742032051 2.119 373.8975719 3098.846042 -0.384 -2.835 -5.277 -7.039 -8.092 -8.561
2.742044687 2.119 354.4480936 3197.422303 -0.337 -3.072 -5.376 -7.062 -8.069 -8.515
2.742059469 2.119 328.7400712 3325.829644 -0.273 -3.368 -5.503 -7.092 -8.029 -8.443
2.742059708 2.118 429.6874258 3126.079367 -0.505 -1.79 -4.651 -6.793 -8.07 -8.86
2.742060661 2.118 342.4937454 3288.516309 -0.308 -3.078 -5.34 -7.028 -8.031 -8.531
2.74206233 2.118 262.695507 3484.175319 -0.077 -3.456 -5.371 -6.827 -7.684 -8.044
2.74206543 2.118 214.9575209 3625.767902 0.097 -3.489 -5.243 -6.589 -7.366 -7.678
2.742069483 2.118 239.0301284 3504.289683 0.005 -3.355 -5.235 -6.665 -7.502 -7.842
2.742075205 2.118 288.4381124 3313.599378 -0.159 -3.107 -5.225 -6.804 -7.745 -8.143
2.742082357 2.118 347.9786868 3124.640086 -0.321 -2.724 -5.137 -6.892 -7.947 -8.424
2.742091179 2.118 406.1183797 2958.012467 -0.456 -2.251 -4.971 -6.901 -8.05 -8.609
2.742101669 2.118 460.8426283 2807.372232 -0.566 -1.663 -4.71 -6.835 -8.051 -8.708
2.742113829 2.118 518.1465906 2658.27557 -0.668 -1.117 -4.475 -6.767 -8.005 -8.744
2.742128134 2.118 587.9665845 2499.769702 -0.778 -0.808 -4.32 -6.703 -7.956 -8.748
2.742128372 2.117 760.5935617 2365.919697 -1.001 -2.242 -5.436 -7.51 -8.558 -9.112
2.742129087 2.117 609.7511735 2483.133105 -0.809 -1.573 -4.872 -7.059 -8.188 -8.836
2.742130995 2.117 465.9643005 2635.724418 -0.576 -1.385 -4.586 -6.732 -7.876 -8.497
2.742133856 2.117 372.7800351 2773.958759 -0.382 -1.738 -4.608 -6.567 -7.688 -8.202
2.742137909 2.117 392.9638905 2753.594592 -0.428 -1.713 -4.637 -6.629 -7.757 -8.29
2.742143154 2.116 440.7097359 2700.847108 -0.527 -1.56 -4.64 -6.728 -7.881 -8.477
2.742150068 2.116 485.1238708 2663.176807 -0.611 -1.228 -4.498 -6.722 -7.927 -8.616
2.742158651 2.116 509.3926155 2656.439932 -0.653 -1.003 -4.382 -6.695 -7.946 -8.699
2.742168665 2.115 510.5668867 2681.019668 -0.656 -0.908 -4.309 -6.66 -7.947 -8.732
2.742180586 2.114 496.9957156 2728.349485 -0.633 -1.042 -4.364 -6.676 -7.966 -8.736
2.742194176 2.114 477.477207 2789.972997 -0.597 -1.298 -4.489 -6.728 -8.004 -8.741
2.742194414 2.113 625.1045281 2627.846541 -0.831 4.441 -0.689 -4.572 -6.665 -8.282
2.742195129 2.113 501.2479908 2759.306856 -0.64 -0.508 -3.984 -6.456 -7.851 -8.733
2.742196798 2.113 385.0814911 2922.806066 -0.411 -2.068 -4.814 -6.754 -7.907 -8.46
2.742199659 2.112 310.7081498 3061.258472 -0.225 -2.388 -4.833 -6.595 -7.665 -8.118
2.742203474 2.111 335.0060459 3004.692272 -0.29 -2.288 -4.836 -6.654 -7.753 -8.234
2.742208719 2.111 386.5028003 2904.022654 -0.415 -2.025 -4.793 -6.743 -7.896 -8.449
2.742215395 2.109 440.912737 2811.253441 -0.529 -1.518 -4.573 -6.713 -7.944 -8.613
2.742223501 2.108 483.3398966 2742.837004 -0.609 -1.006 -4.311 -6.619 -7.916 -8.686
2.742233276 2.106 511.1550371 2693.394693 -0.659 -0.516 -4.032 -6.496 -7.854 -8.717
2.742244721 2.104 531.9277467 2650.940621 -0.694 -0.217 -3.869 -6.421 -7.802 -8.712
2.742257834 2.102 552.7804115 2604.953648 -0.727 0.034 -3.732 -6.358 -7.758 -8.71
2.742258072 2.101 722.524611 2459.801149 -0.96 -2.259 -5.465 -7.551 -8.606 -9.17
2.742258787 2.101 582.9786428 2576.321157 -0.773 -2.016 -5.194 -7.274 -8.34 -8.901
2.742260456 2.1 450.5600122 2723.955447 -0.549 -1.288 -4.46 -6.643 -7.863 -8.538
2.742263079 2.1 361.9533869 2857.590543 -0.36 -1.894 -4.667 -6.597 -7.731 -8.251
2.742266893 2.099 385.0814911 2823.579369 -0.414 -1.796 -4.657 -6.639 -7.79 -8.343
2.7422719 2.097 435.4643884 2754.862961 -0.521 -1.442 -4.528 -6.658 -7.862 -8.505
2.742278338 2.095 484.5656727 2697.118326 -0.614 -0.871 -4.237 -6.572 -7.863 -8.642
2.742286205 2.093 516.59791 2666.858665 -0.67 -0.228 -3.848 -6.386 -7.771 -8.676
2.742295742 2.09 528.5093134 2662.563659 -0.691 0.111 -3.629 -6.272 -7.712 -8.68
2.742306709 2.087 527.6581432 2675.469473 -0.69 0.217 -3.548 -6.223 -7.689 -8.679
2.742319584 2.083 520.2985851 2698.982073 -0.679 0.148 -3.578 -6.234 -7.702 -8.687
2.742319822 2.082 691.4370464 2530.463049 -0.926 -2.295 -5.499 -7.582 -8.636 -9.198
2.742320538 2.082 554.6929483 2659.500033 -0.734 -2.15 -5.248 -7.296 -8.376 -8.924
2.742322206 2.081 426.6312316 2820.330474 -0.507 -1.414 -4.474 -6.626 -7.871 -8.553
2.742324591 2.079 342.2572408 2960.738152 -0.316 -2.117 -4.746 -6.61 -7.733 -8.237
2.742328405 2.077 368.8524265 2906.69859 -0.381 -1.955 -4.708 -6.649 -7.801 -8.349
2.742333174 2.074 424.1823999 2810.6062 -0.502 -1.435 -4.487 -6.625 -7.859 -8.527
2.742339373 2.07 481.1191515 2723.955447 -0.613 -2.15 -5.111 -7.094 -8.184 -8.699
2.742347002 2.066 524.9919508 2660.72506 -0.69 -2.053 -5.137 -7.179 -8.261 -8.805
2.742356062 2.06 553.9271408 2615.772683 -0.738 -1.989 -5.147 -7.22 -8.294 -8.851
2.742366791 2.054 575.3771952 2576.914445 -0.772 -1.863 -5.08 -7.194 -8.284 -8.874
2.742379189 2.046 596.5579598 2535.12863 -0.805 -1.638 -4.93 -7.11 -8.236 -8.879
2.742379427 2.046 790.9565828 2382.319469 -1.051 -2.057 -5.342 -7.501 -8.602 -9.227
